,narrator_id,name,grade,death_reason,places_of_stay
17503,24348,Amr bin al-Nu'man al-Bahly عمرو بن النعمان الباهلي البصري,Succ. (Taba' Tabi') [9th generation],Natural,al-Basra
17504,24351,Anbs'h bin Sa'id al-Qtan عنبسة بن سعيد القطان الواسطي,Succ. (Taba' Tabi') [7th generation],Natural,"al-Wasit, al-Basra"
17505,24352,Awn bin Amarh عون بن عمارة,Succ. (Taba' Tabi') [9th generation],Natural,al-Basra
17506,24353,Awn bin Kahmus bin al-Hasan عون بن كهمس بن الحسن,Succ. (Taba' Tabi') [9th generation],Natural,al-Basra
17507,24354,al-'Ala' bin Khalid العلاء بن خالد,Succ. (Taba' Tabi') [7th generation],Natural,"al-Wasit, al-Basra"
17508,24355,al-'Ala' bin Khalid bin Wrdan العلاء بن خالد بن وردان الحنفي,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17509,24356,al-'Ala' bin al-Fadl العلاء بن الفضل بن عبد الملك,Succ. (Taba' Tabi') [9th generation],Natural,al-Basra
17510,24357,Isa bin Shu'aib bin Shu'aib عيسى بن شعيب بن شعيب,Succ. (Taba' Tabi') [9th generation],Natural,al-Basra
17511,24358,Ghalib bin Sulaiman غالب بن سليمان,Succ. (Taba' Tabi') [7th generation],Natural,"Khurasan, al-Basra"
17512,24359,Ghsan bin Brzyn غسان بن برزين,Succ. (Taba' Tabi') [7th generation],Natural,"al-Ray, al-Basra"
17513,24360,Ghsan bin Awf al-Mazny غسان بن عوف المازني البصري,Succ. (Taba' Tabi') [8th generation],Natural,al-Basra
17514,24361,Ghsan bin Mdr al-Azdy غسان بن مضر الأزدي,Succ. (Taba' Tabi') [8th generation],Natural,al-Basra
17515,24362,Frwh bin Yonus al-Klaby فروة بن يونس الكلابي أبو يونس البصري,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17516,24363,Fda'a bin Khalid al-Jhdmy al-Azdy فضاء بن خالد,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17517,24364,al-Fadl bin Abi al-Hakam الفضل بن أبي الحكم الطاحي,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17518,24365,al-Fadl bin Dlhm al-Wasty الفضل بن دلهم الواسطي ثم البصري القصاب,Succ. (Taba' Tabi') [7th generation],Natural,"al-Wasit, al-Basra"
17519,24366,al-Fadl bin 'Umayra al-Tafawi الفضل بن عميرة الطفاوي,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17520,24369,Fd'h Abu Mwdwd al-Basri Qdm فضة أبو مودود البصري,Succ. (Taba' Tabi') [8th generation],Natural,"al-Basra, Khurasan"
17521,24371,al-Qasim bin al-Hakam bin Aws القاسم بن الحكم بن أوس,Succ. (Taba' Tabi') [9th generation],Natural,al-Basra
17522,24373,Qdamh bin Shhab al-Mazny قدامة بن شهاب المازني البصري,Succ. (Taba' Tabi') [8th generation],Natural,al-Basra
17523,24377,Quza' bin Suwayd bin Hujayr قزعة بن سويد,Succ. (Taba' Tabi') [8th generation],Natural,al-Basra
17524,24378,Kaml bin Talha al-Jhdry كامل بن طلحة الجحدري أبو يحيى البصري,Succ. (Taba' Tabi') [9th generation],Natural,"al-Basra, Baghdad"
17525,24379,Kathir bin Fa'id كثير بن فائد,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17526,24380,Kathir bin Qarwnd Kwfy Skn كثير بن قاروند,Succ. (Taba' Tabi') [7th generation],Natural,"Kufa, al-Basra"
17527,24381,Kathir bin Abi Kathir كثير بن أبي كثير,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17528,24384,Muhammad bin Ibrahim bin al-Mtlb محمد بن إبراهيم بن المطلب,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17529,24385,Muhammad bin Ibrahim al-Bahly محمد بن إبراهيم الباهلي البصري,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17530,24386,Muhammad bin Ibrahim al-Yshkry محمد بن إبراهيم اليشكري البصري,Succ. (Taba' Tabi') [8th generation],Natural,al-Basra
17531,24388,Muhammad bin Bilal محمد بن بلال,Succ. (Taba' Tabi') [9th generation],Natural,al-Basra
17532,24389,Muhammad bin Thabit bin Aslam al-Banani محمد بن ثابت بن أسلم البناني البصري,Succ. (Taba' Tabi'),Natural,al-Basra
17533,24390,Muhammad bin Thabit al-Bdy محمد بن ثابت العبدي أبو عبد الله,Succ. (Taba' Tabi') [8th generation],Natural,al-Basra
17534,24392,Muhammad bin al-Harith bin Ziyad محمد بن الحارث بن زياد بن الربيع,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17535,24393,Muhammad bin al-Hasan bin Tsnym محمد بن الحسن بن تسنيم,Succ. (Taba' Tabi') [9th generation],Natural,"al-Basra, Kufa"
17536,24395,Muhammad bin Hmran محمد بن حمران بن عبد العزيز القيسي,Succ. (Taba' Tabi') [9th generation],Natural,al-Basra
17537,24396,Muhammad bin Dinar al-Azdy محمد بن دينار الأزدي ثم الطاحي,Succ. (Taba' Tabi') [8th generation],Natural,al-Basra
17538,24397,Muhammad bin Dhkwan محمد بن ذكوان,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17539,24398,Muhammad bin Rashid al-Tmymy محمد بن راشد التميمي,Succ. (Taba' Tabi') [8th generation],Natural,al-Basra
17540,24400,Muhammad bin Salm al-Rb'y محمد بن سالم الربعي البصري,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17541,24402,Muhammad bin 'Aabad al-Hana'i محمد بن عباد الهنائي,Succ. (Taba' Tabi') [9th generation],Natural,al-Basra
17542,24403,Muhammad bin 'Abdullah bin Ziyad محمد بن عبد الله بن زياد,Succ. (Taba' Tabi') [8th generation],Natural,al-Basra
17543,24404,Muhammad bin 'Abdullah bin 'Uthman محمد بن عبد الله بن عثمان,Succ. (Taba' Tabi') [9th generation],Natural,al-Basra
17544,24406,Muhammad bin 'Abdullah al-'Ami محمد بن عبد الله العمي,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17545,24409,Muhammad bin 'Abdul Wahid bin Abi Hazm محمد بن عبد الواحد بن أبي حزم,Succ. (Taba' Tabi') [8th generation],Natural,Basra
17546,24410,Muhammad bin 'Uthman bin Syar محمد بن عثمان بن سيار,Succ. (Taba' Tabi') [8th generation],Natural,"al-Basra, Wasit"
17547,24412,Abdur Rahman bin Fadala bin Abi Umayya عبد الرحمن بن فضالة بن أبي أمية,Succ. (Taba' Tabi'),Natural,al-Basra
17548,24414,Muhammad bin Kathir al-Basri محمد بن كثير البصري السلمي القصاب,Succ. (Taba' Tabi') [8th generation],Natural,al-Basra
17549,24415,Muhammad bin Mrwan bin Qdamh محمد بن مروان بن قدامة العقيلي,Succ. (Taba' Tabi') [8th generation],Natural,al-Basra
17550,24416,Muhammad bin al-Mughira al-Quraishi محمد بن المغيرة القرشي أبو علي البصري,Succ. (Taba' Tabi') [8th generation],Natural,al-Basra
17551,24417,Mubarak bin Sahym مبارك بن سحيم,Succ. (Taba' Tabi') [8th generation],Natural,al-Basra
17552,24418,Mbark bin Sa'id al-Ymamy مبارك بن سعيد اليمامي,Succ. (Taba' Tabi') [8th generation],Natural,"al-Yamama, al-Basra"
17553,24420,Marjji bin Raja'a مرجي بن رجاء اليشكري,Succ. (Taba' Tabi') [8th generation],Natural,al-Basra
17554,24422,Marzuq al-Bahali Abu Bakr مرزوق الباهلي أبو بكر,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17555,24423,al-Mstmr al-Najy Balnwn المستمر الناجي بالنون,Succ. (Taba' Tabi') [7th generation],Natural,Basra
17556,24424,Mstwr bin 'Aabad al-Hna'iy مستور بن عباد الهنائي,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17557,24425,Mas'ud bin Wasl مسعود بن واصل,Succ. (Taba' Tabi') [9th generation],Natural,al-Basra
17558,24428,Muslimah bin Qa'nab al-Harithi مسلمة بن قعنب الحارثي البصري,Succ. (Taba' Tabi') [8th generation],Natural,al-Basra
17559,24429,Muslimh bin Muhammad al-Thaqifi مسلمة بن محمد الثقفي,Succ. (Taba' Tabi') [9th generation],Natural,al-Basra
17560,24430,Mtr bin 'Abdur Rahman مطر بن عبد الرحمن,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17561,24431,Mthr Btshdyd al-Ha'a al-Mftwhh مطهر بتشديد الهاء المفتوحة,Succ. (Taba' Tabi') [9th generation],Natural,al-Basra
17562,24432,Mty' bin Rashid al-Basri مطيع بن راشد البصري,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17563,24433,Mty' bin Maymun al-Nbry مطيع بن ميمون العنبري أبو سعيد البصري,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17564,24436,M'aarak bin 'Abbad معارك بن عباد,Succ. (Taba' Tabi') [7th generation],Natural,Basra
17565,24438,Ma'la bin Rashid al-Hdhly معلى بن راشد الهذلي أبو اليمان النبال,Succ. (Taba' Tabi') [8th generation],Natural,"al-Basra, al-Ray"
17566,24440,"Ma'mar bin al-Mathna, Abu 'Ubaida معمر بن المثنى أبو عبيدة التيمي",Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17567,24442,al-Mafadal bin 'Abdullah al-Yarbu'ai المفضل بن عبد الله اليربوعي,Succ. (Taba' Tabi') [9th generation],Natural,"al-Basra, Baghdad"
17568,24443,al-Mufadl bin Fadala bin Abi Umayya المفضل بن فضالة بن أبي أمية,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17569,24444,al-Mfdl bin Lahq المفضل بن لاحق,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17570,24446,al-Mulhab bin Abi Habiba المهلب بن أبي حبيبة البصري,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17571,24448,Musa bin Khlf al-My موسى بن خلف العمي,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17572,24449,Musa bin al-Sa'ib موسى بن السائب,Succ. (Taba' Tabi') [7th generation],Natural,"al-Basra, al-Wasit"
17573,24451,Mu'mal bin 'Abdur Rahman مؤمل بن عبد الرحمن الثقفي,Succ. (Taba' Tabi') [8th generation],Natural,"al-Basra, Egypt"
17574,24452,Maymun bin Aban ميمون بن أبان الهذلي,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17575,24453,Maymun bin Musa ميمون بن موسى,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17576,24454,Nash bin al-'Ala' Abu ناصح بن العلاء أبو العلاء البصري مولى,Succ. (Taba' Tabi') [8th generation],Natural,al-Basra
17577,24455,Na'il Bthtanyh bin نائل بتحتانية,Succ. (Taba' Tabi') [9th generation],Natural,"al-Basra, al-Baghdad"
17578,24456,Nsr bin Hmad bin Ajlan نصر بن حماد بن عجلان البجلي,Succ. (Taba' Tabi') [9th generation],Natural,al-Basra
17579,24459,al-Nadr bin Kathir al-Sa'dy النضر بن كثير السعدي,Succ. (Taba' Tabi') [8th generation],Natural,al-Basra
17580,24460,Nhshl bin Sa'id bin Wrdan نهشل بن سعيد بن وردان الورداني,Succ. (Taba' Tabi') [7th generation],Natural,"Basra, Khurasan"
17581,24461,Nwh bin Dhkwan al-Basri نوح بن ذكوان البصري,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17582,24464,Harun bin Muslim هارون بن مسلم,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17583,24465,Harun bin Muslim bin Hrmz هارون بن مسلم بن هرمز,Succ. (Taba' Tabi') [9th generation],Natural,al-Basra
17584,24467,Hashim bin Sa'id Abu هاشم بن سعيد أبو إسحاق الكوفي,Succ. (Taba' Tabi') [8th generation],Natural,"al-Kufa, al-Basra"
17585,24469,Hadhayl bin al-Hakam هذيل بن الحكم الأزدي,Succ. (Taba' Tabi') [8th generation],Natural,al-Basra
17586,24473,Haudha bin Khalifa هوذة بن خليفة,Succ. (Taba' Tabi') [9th generation],Natural,"al-Basra, Baghdad"
17587,24474,Hilal bin Hq هلال بن حق,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17588,24475,Hilal bin 'Abdullah هلال بن عبد الله الباهلي مولاهم,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17589,24476,al-Hythm bin al-Rabi' al-Qyly الهيثم بن الربيع العقيلي أبو المثنى البص,Succ. (Taba' Tabi') [7th generation],Natural,"al-Basra, al-Wasit"
17590,24478,Wzyr bin Sbyh al-Wzan وزير بن صبيح الوزان بصري,Succ. (Taba' Tabi') [7th generation],Natural,Basra
17591,24479,Wky' bin Mhrz bin Wky' وكيع بن محرز بن وكيع الناجي,Succ. (Taba' Tabi') [8th generation],Natural,al-Basra
17592,24480,al-Walid bin Dinar al-Sa'dy الوليد بن دينار السعدي أبو الفضل البصري,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17593,24481,al-Walid bin Yazid al-Hadadi الوليد بن يزيد الهدادي,Succ. (Taba' Tabi') [8th generation],Natural,al-Basra
17594,24484,Whyb bin 'Amr bin 'Uthman وهيب بن عمرو بن عثمان النمري,Succ. (Taba' Tabi') [9th generation],Natural,al-Basra
17595,24485,Yahya bin Azhar يحيى بن أزهر,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17596,24486,Yahya bin Abi al-Hjaj يحيى بن أبي الحجاج الأهتمي,Succ. (Taba' Tabi') [9th generation],Natural,al-Basra
17597,24489,Yahya bin Khadham يحيى بن خذام,Succ. (Taba' Tabi') [9th generation],Natural,al-Basra
17598,24490,Yahya bin Rashid يحيى بن راشد,Succ. (Taba' Tabi') [8th generation],Natural,al-Basra
17599,24491,Yahya bin Rashid يحيى بن راشد أبو بكر البصري مستملي,Succ. (Taba' Tabi') [9th generation],Natural,al-Basra
17600,24493,Yahya bin 'Abdur Rahman يحيى بن عبد الرحمن العصري,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17601,24506,Yusuf bin Abd'h يوسف بن عبدة,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17602,24507,Yusuf bin Atyh bin Thabit يوسف بن عطية بن ثابت الصفار,Succ. (Taba' Tabi') [8th generation],Natural,al-Basra
17603,24510,Abu Bakr bin 'Abdullah bin Qays al-Bakri أبو بكر بن عبد الله بن قيس,Succ. (Taba' Tabi') [8th generation],Natural,Basra
17604,24511,Abu Bakr bin 'Ali bin 'Ata' bin Maqaddam أبو بكر بن علي بن عطاء بن مقدم,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17605,24512,Abu Khuzayma al-'Abdi أبو خزيمة العبدي,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17606,24513,Abu al-D'hma'a al-Basri al-Sghyr أبو الدهماء البصري الصغير,Succ. (Taba' Tabi') [8th generation],Natural,al-Basra
17607,24514,Abu Tariq al-Sa'di al-Basri أبو طارق السعدي البصري,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17608,24515,Abu 'Asim al-'Abdani أبو عاصم العباداني,Succ. (Taba' Tabi') [8th generation],Natural,al-Basra
17609,24516,Abu 'Abd al-Da'im أبو عبد الدائم,Succ. (Taba' Tabi') [7th generation],Natural,al-Basra
17610,24517,Mu'adh bin al-'Ala' bin 'Ammar معاذ بن العلاء بن عمار المازني,Succ. (Taba' Tabi') [8th generation],Natural,al-Basra
17611,25001,Ahmed bin al-Mfdl أحمد بن المفضل,Succ. (Taba' Tabi') [9th generation],Natural,al-Kufa
17612,25007,Ibrahim bin 'Uthman bin Khuwasti إبراهيم بن عثمان بن خواستي أبو شيبة,Succ. (Taba' Tabi') [7th generation],Natural,"al-Kufa, Wasit"
17613,25009,Ishaq bin Ibrahim bin 'Umayr إسحاق بن إبراهيم بن عمير,Succ. (Taba' Tabi') [7th generation],Natural,al-Kufa
17614,25010,Ishaq bin Ibrahim al-Thqfy إسحاق بن إبراهيم الثقفي,Succ. (Taba' Tabi') [8th generation],Natural,al-Kufa
17615,25011,Ishaq bin al-Rabi' al-Sfry إسحاق بن الربيع العصفري,Succ. (Taba' Tabi') [8th generation],Natural,al-Kufa
17616,25016,Isma'il bin Aban al-Ghanvi إسماعيل بن أبان الغنوي الخياط,Succ. (Taba' Tabi') [9th generation],Natural,al-Kufa
17617,25017,Isma'il bin Ibrahim bin Mhajr إسماعيل بن إبراهيم بن مهاجر,Succ. (Taba' Tabi') [7th generation],Natural,al-Kufa
17618,25018,Isma'il bin Ibrahim al-Ahwl إسماعيل بن إبراهيم الأحول,Succ. (Taba' Tabi') [8th generation],Natural,al-Kufa
17619,25019,Isma'il bin Hmad bin Aby إسماعيل بن حماد بن أبي سليمان,Succ. (Taba' Tabi') [8th generation],Natural,al-Kufa
17620,25020,Isma'il bin Hammad bin Abi Hanifa إسماعيل بن حماد بن أبي حنيفة,Succ. (Taba' Tabi') [9th generation],Natural,al-Kufa
17621,25021,Isma'il bin Khalifa al-'Absi al-Mala'i إسماعيل بن خليفة العبسي الملائي,Succ. (Taba' Tabi') [7th generation],Natural,al-Kufa
17622,25023,Isma'il bin Ziyad إسماعيل بن زياد,Succ. (Taba' Tabi') [8th generation],Natural,"al-Kufa, Syria"
17623,25024,Isma'il bin Sbyh إسماعيل بن صبيح,Succ. (Taba' Tabi') [9th generation],Natural,al-Kufa
17624,25026,Isma'il bin Muhammad bin Jhad'h إسماعيل بن محمد بن جحادة,Succ. (Taba' Tabi') [9th generation],Natural,al-Kufa
17625,25027,Ash'ath bin 'Abdur Rahman أشعث بن عبد الرحمن بن زبيد,Succ. (Taba' Tabi') [9th generation],Natural,Kufa
17626,25028,Amy Baltsghyr bin أمي بالتصغير,Succ. (Taba' Tabi') [7th generation],Natural,Kufa
17627,25029,Ayoub bin Jabir bin Syar أيوب بن جابر بن سيار,Succ. (Taba' Tabi') [8th generation],Natural,"al-Yamama, al-Kufa"
17628,25030,Bashr bin Amarh al-Khth'my بشر بن عمارة الخثعمي المكتب,Succ. (Taba' Tabi') [7th generation],Natural,al-Kufa
17629,25031,Bakr bin Khnys بكر بن خنيس,Succ. (Taba' Tabi') [7th generation],Natural,"Kufa, Baghdad"
17630,25032,Bakr bin 'Abdur Rahman bin 'Abdullah بكر بن عبد الرحمن بن عبد الله بن عيسى,Succ. (Taba' Tabi') [9th generation],Natural,al-Kufa
17631,25034,Bakr bin Yonus bin Bkyr بكر بن يونس بن بكير,Succ. (Taba' Tabi') [9th generation],Natural,al-Kufa
17632,25035,Tlyd Bfth Thm تليد بفتح ثم,Succ. (Taba' Tabi') [8th generation],Natural,al-Kufa
17633,25036,Thabit bin Yazid al-Awdi ثابت بن يزيد الأودي,Succ. (Taba' Tabi') [8th generation],Natural,al-Kufa
17634,25037,Tha'laba bin Suhayl al-Tamimi al-Tahwi ثعلبة بن سهيل التميمي الطهوي,Succ. (Taba' Tabi') [7th generation],Natural,"al-Kufa, al-Ray"
17635,25038,Jabir bin Nwh جابر بن نوح,Succ. (Taba' Tabi') [9th generation],Natural,al-Kufa
